SiteID,Name,NameAlt,AncientName,Type,Subtype,Morphology,Period,StartDate,EndDate,ArchaeoStatus,Notes,Latitude,Longitude,Northing,Easting,LocQual,SizeHa,SizeQual,Source,SourceID,Pages,AltSource,AltSourcePages,AltSourceID,AltSizeHa,AltSizeQual
4928,Armenian Quarter,-,,Settlement,,,Roman,-63,324,Surveyed,"IA remains, Rom1 and Byz cisterns (O); tomb (O-1); Rom1 ritual bath, vault and mosaics (O-2); Byz and EIs foundations (S); IA remains; Hel remains (Z).",31.77439311,35.229716769,3517593.41814406,711146.648824822,A,,C,West Bank Database,NA,,,,,,
4928,Armenian Quarter,-,,Settlement,,,Byzantine,324,638,Surveyed,"IA remains, Rom1 and Byz cisterns (O); tomb (O-1); Rom1 ritual bath, vault and mosaics (O-2); Byz and EIs foundations (S); IA remains; Hel remains (Z).",31.77439311,35.229716769,3517593.41814406,711146.648824822,A,,C,West Bank Database,NA,,,,,,
4929,Har Ha-Mashḥit SE,Har Ha-Mashhit (southeast); Mount of Evil Council,,Settlement,,,Roman,-63,324,Surveyed,Structures; rock-hewn cistern; agricultural terraces.,31.76645287,35.245231896,3516743.26574365,712634.389297114,A,,C,West Bank Database,17-13/30/20,,,,,,
4929,Har Ha-Mashḥit SE,Har Ha-Mashhit (southeast); Mount of Evil Council,,Settlement,,,Byzantine,324,638,Surveyed,Structures; rock-hewn cistern; agricultural terraces.,31.76645287,35.245231896,3516743.26574365,712634.389297114,A,,C,West Bank Database,17-13/30/20,,,,,,
4930,Jewish Quarter,-,,Settlement,,,Early Roman,-63,70,Surveyed,"IA, IA2c settlement remains, tunnel, ostracon; Hel tomb; Rom1 buildings with mosaic floors, frescoes, stucco, ritual baths, street; Rom? drainage; Byz buildings with mosaic floors; late Isl remains.",31.775745203,35.232884248,3517749.48873958,711443.588416402,A,,C,West Bank Database,NA,,,,,,
4930,Jewish Quarter,-,,Settlement,,,Byzantine,324,638,Surveyed,"IA, IA2c settlement remains, tunnel, ostracon; Hel tomb; Rom1 buildings with mosaic floors, frescoes, stucco, ritual baths, street; Rom? drainage; Byz buildings with mosaic floors; late Isl remains.",31.775745203,35.232884248,3517749.48873958,711443.588416402,A,,C,West Bank Database,NA,,,,,,
4930,Jewish Quarter,-,,Settlement,,,Hellenistic,-333,-63,Surveyed,"IA, IA2c settlement remains, tunnel, ostracon; Hel tomb; Rom1 buildings with mosaic floors, frescoes, stucco, ritual baths, street; Rom? drainage; Byz buildings with mosaic floors; late Isl remains.",31.775745203,35.232884248,3517749.48873958,711443.588416402,A,,C,West Bank Database,NA,,,,,,
4930,Jewish Quarter,-,,Settlement,,,Iron Age IIc,-720,-539,Surveyed,"IA, IA2c settlement remains, tunnel, ostracon; Hel tomb; Rom1 buildings with mosaic floors, frescoes, stucco, ritual baths, street; Rom? drainage; Byz buildings with mosaic floors; late Isl remains.",31.775745203,35.232884248,3517749.48873958,711443.588416402,A,,C,West Bank Database,NA,,,,,,
4931,Kh. Hawanit,Bet Hanina Neighborhood; Shikune Nusseiba,,Settlement,,,Early Roman,-63,70,Surveyed,Rom1 and Byz remains.,31.826880663,35.226562235,3523406.93095876,710728.620587906,A,,C,West Bank Database,NA,,,,,,
4931,Kh. Hawanit,Bet Hanina Neighborhood; Shikune Nusseiba,,Settlement,,,Byzantine,324,638,Surveyed,Rom1 and Byz remains.,31.826880663,35.226562235,3523406.93095876,710728.620587906,A,,C,West Bank Database,NA,,,,,,
4932,Kh. Irha,Kh. Erha,,Settlement,,,Hellenistic,-333,-63,Surveyed,Ruin; remains of building/enclosure surrounded by wall (Ott khan?); cisterns; terraces; rock-cut burial caves; mosaic pavement; cairns.,31.850148032,35.226039524,3525985.73281461,710626.237483614,A,,C,West Bank Database,17-13/29/1,,,,,,
4932,Kh. Irha,Kh. Erha,,Settlement,,,Iron Age III (Persian),-539,-333,Surveyed,Ruin; remains of building/enclosure surrounded by wall (Ott khan?); cisterns; terraces; rock-cut burial caves; mosaic pavement; cairns.,31.850148032,35.226039524,3525985.73281461,710626.237483614,A,,C,West Bank Database,17-13/29/1,,,,,,
4932,Kh. Irha,Kh. Erha,,Settlement,,,Byzantine,324,638,Surveyed,Ruin; remains of building/enclosure surrounded by wall (Ott khan?); cisterns; terraces; rock-cut burial caves; mosaic pavement; cairns.,31.850148032,35.226039524,3525985.73281461,710626.237483614,A,,C,West Bank Database,17-13/29/1,,,,,,
4932,Kh. Irha,Kh. Erha,,Settlement,,,Middle Bronze Age,-2000,-1550,Surveyed,Ruin; remains of building/enclosure surrounded by wall (Ott khan?); cisterns; terraces; rock-cut burial caves; mosaic pavement; cairns.,31.850148032,35.226039524,3525985.73281461,710626.237483614,A,,C,West Bank Database,17-13/29/1,,,,,,
4932,Kh. Irha,Kh. Erha,,Settlement,,,Iron Age II,-980,-539,Surveyed,Ruin; remains of building/enclosure surrounded by wall (Ott khan?); cisterns; terraces; rock-cut burial caves; mosaic pavement; cairns.,31.850148032,35.226039524,3525985.73281461,710626.237483614,A,,C,West Bank Database,17-13/29/1,,,,,,
4933,Pisgat Ze'ev,Pisgat Ze'ev (center); Bir Sa'b Matrad; Bir Sa'b Maṭrad; Bir edh Dhahr; Ras et Tawil,,Settlement,,,Hellenistic,-333,-63,Surveyed,Farmhouse; nearby: structural remains and rock-hewn installations.,31.828499059,35.246104236,3523624.47214415,712574.845143035,A,,C,West Bank Database,17-13/37/13,,,,,,
4934,Ramallah Road,Shu'faṭ; Shu'fat,,Settlement,,,Early Roman,-63,70,Surveyed,Large Rom1-2 village; bathhouse; stone vessels; coins; Ott road.,31.820387266,35.227616894,3522689.01111476,710843.227001528,A,,C,West Bank Database,NA,,,,,,
4934,Ramallah Road,Shu'faṭ; Shu'fat,,Settlement,,,Late Roman,70,324,Surveyed,Large Rom1-2 village; bathhouse; stone vessels; coins; Ott road.,31.820387266,35.227616894,3522689.01111476,710843.227001528,A,,C,West Bank Database,NA,,,,,,
4934,Ramallah Road,Shu'faṭ; Shu'fat,,Settlement,,,Byzantine,324,638,Surveyed,Large Rom1-2 village; bathhouse; stone vessels; coins; Ott road.,31.820387266,35.227616894,3522689.01111476,710843.227001528,A,,C,West Bank Database,NA,,,,,,
4935,Ras el-Qumeila,-,,Settlement,,,Byzantine,324,638,Surveyed,Traces of building.,31.820812955,35.287821304,3522854.69168516,716541.897799086,A,,C,West Bank Database,17-13/76/1,,,,,,
4937,Wadi Qadum,Mt. of Olives,,Cave,,Cave,Iron Age II,-980,-539,Surveyed,IA2 rock-hewn dwelling cave and structure.,31.773936546,35.249985758,3517582.33671759,713067.541727885,A,,C,West Bank Database,17-13/31/11,,,,,,
1491,Qarawat Bani Hasan,,,Settlement,"{structure, wall}",Flat site,Roman,-63,324,Surveyed,,32.130669425,35.099535701,3556850,698050,A,0.75,B,Finkelstein et al. 1997,15-17/90/01,299,,,,,
4938,-,East of Hirbet Zakhur; Alfei Menashe (south),,Settlement,,,Byzantine,324,638,Surveyed,Field towers; two winepresses; cave; iron objects.,32.141266662,34.998231155,3557843.10367928,688470.359296517,A,,C,West Bank Database,-,,,,,,
4939,-,'Azun area,,Settlement,,,Early Roman,-63,70,Surveyed,Field towers.,32.168395411,35.051180325,3560944.98196601,693408.036611494,A,,C,West Bank Database,-,,,,,,
4939,-,'Azun area,,Settlement,,,Late Roman,70,324,Surveyed,Field towers.,32.168395411,35.051180325,3560944.98196601,693408.036611494,A,,C,West Bank Database,-,,,,,,
4939,-,'Azun area,,Settlement,,,Byzantine,324,638,Surveyed,Field towers.,32.168395411,35.051180325,3560944.98196601,693408.036611494,A,,C,West Bank Database,-,,,,,,
4939,-,'Azun area,,Settlement,,,Iron Age II,-980,-539,Surveyed,Field towers.,32.168395411,35.051180325,3560944.98196601,693408.036611494,A,,C,West Bank Database,-,,,,,,
4939,-,'Azun area,,Settlement,,,Iron Age III (Persian),-539,-333,Surveyed,Field towers.,32.168395411,35.051180325,3560944.98196601,693408.036611494,A,,C,West Bank Database,-,,,,,,
4939,-,'Azun area,,Settlement,,,Hellenistic,-333,-63,Surveyed,Field towers.,32.168395411,35.051180325,3560944.98196601,693408.036611494,A,,C,West Bank Database,-,,,,,,
4940,-,The Kefr Laqif area,,Settlement,,,Byzantine,324,638,Surveyed,Field towers.,32.177447759,35.082974494,3562006.30289705,696387.077150499,A,,C,West Bank Database,-,,,,,,
4940,-,The Kefr Laqif area,,Settlement,,,Early Roman,-63,70,Surveyed,Field towers.,32.177447759,35.082974494,3562006.30289705,696387.077150499,A,,C,West Bank Database,-,,,,,,
4940,-,The Kefr Laqif area,,Settlement,,,Late Roman,70,324,Surveyed,Field towers.,32.177447759,35.082974494,3562006.30289705,696387.077150499,A,,C,West Bank Database,-,,,,,,
4940,-,The Kefr Laqif area,,Settlement,,,Iron Age III (Persian),-539,-333,Surveyed,Field towers.,32.177447759,35.082974494,3562006.30289705,696387.077150499,A,,C,West Bank Database,-,,,,,,
4941,'Azzun,Giv'at er-Ras; 'Azun,,Settlement,,,Iron Age II,-980,-539,Surveyed,Palestinian village; Rom road network; Rom funerary monument; network of towers around the village.,32.175614731,35.055409396,3561753.04863532,693791.578498818,A,,C,West Bank Database,15-17/55/1,,,,,,
4942,Kefr Laqif,el-Burj,,Settlement,,,Early Roman,-63,70,Surveyed,Hel fortifications: structure ('el-Burj'); cellar; rock-cut tombs; paved rock-cut road; possible Hel citadel.,32.183768091,35.091449181,3562722.59814578,697172.612325114,A,,C,West Bank Database,-,,,,,,
4942,Kefr Laqif,el-Burj,,Fortified Settlement,{fortification},,Hellenistic,-333,-63,Surveyed,Hel fortifications: structure ('el-Burj'); cellar; rock-cut tombs; paved rock-cut road; possible Hel citadel.,32.183768091,35.091449181,3562722.59814578,697172.612325114,A,,C,West Bank Database,-,,,,,,
4942,Kefr Laqif,el-Burj,,Settlement,,,Iron Age I-II,-1150,-539,Surveyed,Hel fortifications: structure ('el-Burj'); cellar; rock-cut tombs; paved rock-cut road; possible Hel citadel.,32.183768091,35.091449181,3562722.59814578,697172.612325114,A,,C,West Bank Database,-,,,,,,
4943,Kh. el-Kasatin,Hirbet Basatin,,Settlement,{farm},,Roman,-63,324,Surveyed,"Square structure 50x50 m of a large farmstead, which is surrounded by a wall; structures; oil press; cisterns; reservoir; limekiln; basalt grindstone.",32.134977467,35.013082751,3557171.89280468,689884.430645893,A,,C,West Bank Database,15-17/11/1,,,,,,
4944,Kh. Jamma'in,Ma'ale Shomron; Kh. Jem'ain; Kh. Jam'ain; Kh. Jama'in,,Settlement,{hamlet},,Iron Age II,-980,-539,Surveyed,"IA2 village: 20 houses, oil press and winepress, boundary wall; reoccupied in Hel period.",32.167966191,35.070264659,3560931.8708435,695208.775399032,A,,C,West Bank Database,NA,,,,,,
4944,Kh. Jamma'in,Ma'ale Shomron; Kh. Jem'ain; Kh. Jam'ain; Kh. Jama'in,,Settlement,{hamlet},,Hellenistic,-333,-63,Surveyed,"IA2 village: 20 houses, oil press and winepress, boundary wall; reoccupied in Hel period.",32.167966191,35.070264659,3560931.8708435,695208.775399032,A,,C,West Bank Database,NA,,,,,,
4945,Kh. Ṣir,Kh. Sir,,Settlement,,,Iron Age III (Persian),-539,-333,Surveyed,Ruin; building stones in secondary use in Ott structure; terraces.,32.199065934,35.059613437,3564360.83095316,694138.213600474,A,,C,West Bank Database,15-17/58/2,,,,,,
4945,Kh. Ṣir,Kh. Sir,,Settlement,,,Hellenistic,-333,-63,Surveyed,Ruin; building stones in secondary use in Ott structure; terraces.,32.199065934,35.059613437,3564360.83095316,694138.213600474,A,,C,West Bank Database,15-17/58/2,,,,,,
4945,Kh. Ṣir,Kh. Sir,,Settlement,,,Iron Age II,-980,-539,Surveyed,Ruin; building stones in secondary use in Ott structure; terraces.,32.199065934,35.059613437,3564360.83095316,694138.213600474,A,,C,West Bank Database,15-17/58/2,,,,,,
4946,Qasr Haramiyyeh,E.P. 316; Qasr Haramiya,,Settlement,"{farm, fortification}",,Hellenistic,-333,-63,Surveyed,"Fortified farmhouse; agricultural installations - oil press, two threshing floors, winepress; cave; pen.",32.174737213,35.077676692,3561696.10058285,695893.300138351,A,,C,West Bank Database,NA,,,,,,
4947,Qasr Kuah,-,,Settlement,"{farm, fortification}",,Early Roman,-63,70,Surveyed,Farm; fort; rock-hewn winepress; fence; rock-hewn cistern.,32.127855477,35.089398643,3556519.39485398,697099.635351391,A,,C,West Bank Database,-,,,,,,
4940,The Kefr Laqif Area,-,,Settlement,,,Byzantine,324,638,Surveyed,"Field towers, 11 excavated.",32.177447759,35.082974494,3562006.30289705,696387.077150499,A,,C,West Bank Database,NA,,,,,,
4940,The Kefr Laqif Area,-,,Settlement,,,Early Roman,-63,70,Surveyed,"Field towers, 11 excavated.",32.177447759,35.082974494,3562006.30289705,696387.077150499,A,,C,West Bank Database,NA,,,,,,
4940,The Kefr Laqif Area,-,,Settlement,,,Late Roman,70,324,Surveyed,"Field towers, 11 excavated.",32.177447759,35.082974494,3562006.30289705,696387.077150499,A,,C,West Bank Database,NA,,,,,,
4940,The Kefr Laqif Area,-,,Settlement,,,Iron Age III (Persian),-539,-333,Surveyed,"Field towers, 11 excavated.",32.177447759,35.082974494,3562006.30289705,696387.077150499,A,,C,West Bank Database,NA,,,,,,
4948,The Qoren Liqrana Farmstead,-,,Settlement,{farm},,Iron Age II,-980,-539,Surveyed,IA2 farmstead; four rock-hewn plastered cisterns; courtyard; tower; Rom road.,32.153985126,35.067105021,3559375.96499748,694940.574281299,A,,C,West Bank Database,-,,,,,,
1630,No Name (63),,,Settlement,"{cistern, structure, threshing floor}",Flat site on natural mound,Byzantine,324,638,Surveyed,,32.158168349,35.153706681,3560000,703100,A,0.3,B,Finkelstein et al. 1997,16-17/43/01,490,,,,,
1634,Tafsa,Khirbet Tafsa,,Settlement,"{hamlet, structure}",Flat site,Roman,-63,324,Surveyed,,32.169147342,35.17093027,3561250,704700,A,0.3,B,Finkelstein et al. 1997,16-17/64/01,494,,,,,
4949,'Ein el-Jauza,-,,Settlement,,,Chalcolithic,-4500,-3800,Surveyed,"Terrace; flint, basalt (bowl, pedestalled bowl) and pottery items.",32.158540459,35.120102806,3559978.31000404,699929.619891168,A,,C,West Bank Database,-,,,,,,
4950,Far'ate,Far'ata,,Settlement,,,Roman,-63,324,Surveyed,Palestinian village; ancient walls; cisterns.,32.191027174,35.166733526,3563668.05884601,704255.315736112,A,,C,West Bank Database,16-17/57/1,,,,,,
4950,Far'ate,Far'ata,,Settlement,,,Iron Age II,-980,-539,Surveyed,Palestinian village; ancient walls; cisterns.,32.191027174,35.166733526,3563668.05884601,704255.315736112,A,,C,West Bank Database,16-17/57/1,,,,,,
4950,Far'ate,Far'ata,,Settlement,,,Byzantine,324,638,Surveyed,Palestinian village; ancient walls; cisterns.,32.191027174,35.166733526,3563668.05884601,704255.315736112,A,,C,West Bank Database,16-17/57/1,,,,,,
4951,Ḥajje,Hajje; Qaryat Hajja,,Settlement,,,Byzantine,324,638,Surveyed,Palestinian village.,32.204538006,35.130666673,3565098.15667789,700824.951185902,A,,C,West Bank Database,16-17/29/1,,,,,,
4951,Ḥajje,Hajje; Qaryat Hajja,,Settlement,,,Roman,-63,324,Surveyed,Palestinian village.,32.204538006,35.130666673,3565098.15667789,700824.951185902,A,,C,West Bank Database,16-17/29/1,,,,,,
4951,Ḥajje,Hajje; Qaryat Hajja,,Settlement,,,Iron Age III (Persian),-539,-333,Surveyed,Palestinian village.,32.204538006,35.130666673,3565098.15667789,700824.951185902,A,,C,West Bank Database,16-17/29/1,,,,,,
4951,Ḥajje,Hajje; Qaryat Hajja,,Settlement,,,Iron Age II,-980,-539,Surveyed,Palestinian village.,32.204538006,35.130666673,3565098.15667789,700824.951185902,A,,C,West Bank Database,16-17/29/1,,,,,,
4952,Immatin,-,,Settlement,,,Byzantine,324,638,Surveyed,Palestinian village.,32.192827927,35.158248861,3563851.63295578,703451.302814104,A,,C,West Bank Database,16-17/57/2,,,,,,
4952,Immatin,-,,Settlement,,,Iron Age II,-980,-539,Surveyed,Palestinian village.,32.192827927,35.158248861,3563851.63295578,703451.302814104,A,,C,West Bank Database,16-17/57/2,,,,,,
4953,Kh. 'Uskur,Kh. 'Askar,,Settlement,,,Byzantine,324,638,Surveyed,Ruin; structural remains and building stones in secondary use; terraces; Sheikh's tomb nearby; cisterns; stone doorpost.,32.183802775,35.141287245,3562818.9450045,701871.99116157,A,,C,West Bank Database,16-17/36/1,,,,,,
4953,Kh. 'Uskur,Kh. 'Askar,,Settlement,,,Hellenistic,-333,-63,Surveyed,Ruin; structural remains and building stones in secondary use; terraces; Sheikh's tomb nearby; cisterns; stone doorpost.,32.183802775,35.141287245,3562818.9450045,701871.99116157,A,,C,West Bank Database,16-17/36/1,,,,,,
4953,Kh. 'Uskur,Kh. 'Askar,,Settlement,,,Iron Age III (Persian),-539,-333,Surveyed,Ruin; structural remains and building stones in secondary use; terraces; Sheikh's tomb nearby; cisterns; stone doorpost.,32.183802775,35.141287245,3562818.9450045,701871.99116157,A,,C,West Bank Database,16-17/36/1,,,,,,
4954,Kh. Kafrur,-,,Settlement,,,Byzantine,324,638,Surveyed,Ruin; structural remains; destroyed mosque; doorposts; columns; grindstone.,32.195540755,35.189002626,3564211.06994836,706344.847187588,A,,C,West Bank Database,16-17/88/1,,,,,,
4955,Kh. Qasṭine,Kh. Qastine; Kh. Qastina,,Settlement,,,Byzantine,324,638,Surveyed,Ruin; structural remains; cisterns; basin.,32.196436174,35.161428637,3564257.74029433,703743.066860055,A,,C,West Bank Database,16-17/58/1,,,,,,
4955,Kh. Qasṭine,Kh. Qastine; Kh. Qastina,,Settlement,,,Iron Age II,-980,-539,Surveyed,Ruin; structural remains; cisterns; basin.,32.196436174,35.161428637,3564257.74029433,703743.066860055,A,,C,West Bank Database,16-17/58/1,,,,,,
4956,Qasr Haramiyyeh,-,,Fortified Settlement,{fortress},,Roman,-63,324,Surveyed,Small fort; Rom road.,32.150427799,35.125410267,3559088.66697641,700447.990202383,A,,C,West Bank Database,-,,,,,,
4957,Shaqif Danan,-,,Fortified Settlement,{fortress},,Roman,-63,324,Surveyed,Small fort; Rom road nearby; another IA1 fort.,32.160339634,35.113740469,3560165.99243218,699325.601599021,A,,C,West Bank Database,-,,,,,,
4957,Shaqif Danan,-,,Settlement,,,Iron Age I,-1150,-980,Surveyed,Small fort; Rom road nearby; another IA1 fort.,32.160339634,35.113740469,3560165.99243218,699325.601599021,A,,C,West Bank Database,-,,,,,,
4958,Rijal el-Arba'in,Rajal el-Arb'ain,,Settlement,,,Roman,-63,324,Surveyed,Sheikh's tomb; fences; cistern; oil press remains; Rom road.,32.197345067,35.197486665,3564427.45730231,707140.66933987,A,,C,West Bank Database,16-17/88/2,,,,,,
4958,Rijal el-Arba'in,Rajal el-Arb'ain,,Settlement,,,Iron Age II,-980,-539,Surveyed,Sheikh's tomb; fences; cistern; oil press remains; Rom road.,32.197345067,35.197486665,3564427.45730231,707140.66933987,A,,C,West Bank Database,16-17/88/2,,,,,,
4958,Rijal el-Arba'in,Rajal el-Arb'ain,,Settlement,,,Byzantine,324,638,Surveyed,Sheikh's tomb; fences; cistern; oil press remains; Rom road.,32.197345067,35.197486665,3564427.45730231,707140.66933987,A,,C,West Bank Database,16-17/88/2,,,,,,
1789,No Name (125),,,Settlement,{sherd scatter},Flat site,Iron Age I,-1150,-980,Surveyed,,32.175136166,35.266506211,3562100,713700,A,0.1,B,Finkelstein et al. 1997,17-17/55/01,693,{West Bank Database},,,,
4959,Balata - Ancient Shechem,Shechem (Ancient Site); Balata; Nablus,,Settlement,,Mound/Tell,Iron Age IIa,-980,-830,Surveyed,"Multi-period tell with massive MB fortifications, palace; migdol temple, monumental gates.
Size from Modern imagery",32.213552945,35.282275674,3566391.26553164,715096.729049176,A,3.5,C,West Bank Database,NA,,,,,,
4959,Balata - Ancient Shechem,Shechem (Ancient Site); Balata; Nablus,,Settlement,,Mound/Tell,Iron Age I,-1150,-980,Surveyed,"Multi-period tell with massive MB fortifications, palace; migdol temple, monumental gates.
Size from Modern imagery",32.213552945,35.282275674,3566391.26553164,715096.729049176,A,3.5,C,West Bank Database,NA,,,,,,A
4959,Balata - Ancient Shechem,Shechem (Ancient Site); Balata; Nablus,,Settlement,,Mound/Tell,Chalcolithic,-4500,-3800,Surveyed,"Multi-period tell with massive MB fortifications, palace; migdol temple, monumental gates.
Size from Modern imagery",32.213552945,35.282275674,3566391.26553164,715096.729049176,A,3.5,C,West Bank Database,NA,,,,,,
4959,Balata - Ancient Shechem,Shechem (Ancient Site); Balata; Nablus,,Fortified Settlement,"{fortification, fortified tell}",Mound/Tell,Middle Bronze Age II-III,-1750,-1550,Surveyed,"Multi-period tell with massive MB fortifications, palace; migdol temple, monumental gates.
Size from Modern imagery",32.213552945,35.282275674,3566391.26553164,715096.729049176,A,3.5,C,West Bank Database,NA,,,,,,
4959,Balata - Ancient Shechem,Shechem (Ancient Site); Balata; Nablus,,Fortified Settlement,"{fortification, fortified tell}",Mound/Tell,Middle Bronze Age I,-2000,-1750,Surveyed,"Multi-period tell with massive MB fortifications, palace; migdol temple, monumental gates.
Size from Modern imagery",32.213552945,35.282275674,3566391.26553164,715096.729049176,A,3.5,C,West Bank Database,NA,,,,,,
